ap,ap_nf,emp,emp_nf,empflag,est,fipstate,year
0,D,0,D,B,2,4,2011
0,D,0,D,C,2,5,2011
36933,H,911,G,,41,6,2011
0,D,0,D,A,2,8,2011
0,D,0,D,A,1,9,2011
0,D,0,D,A,1,10,2011
0,D,0,D,C,2,12,2011
0,D,0,D,A,1,16,2011
0,D,0,D,A,1,17,2011
0,D,0,D,B,1,18,2011
0,D,0,D,A,2,19,2011
0,D,0,D,E,1,23,2011
0,D,0,D,A,1,24,2011
0,D,0,D,A,1,25,2011
0,D,0,D,A,2,26,2011
0,D,0,D,C,2,27,2011
0,D,0,D,B,1,28,2011
0,D,0,D,C,2,29,2011
0,D,0,D,A,1,31,2011
0,D,0,D,A,1,32,2011
1821,H,65,H,,9,34,2011
0,D,0,D,A,1,35,2011
7139,G,211,G,,30,36,2011
3271,H,125,H,,9,37,2011
0,D,0,D,B,1,41,2011
4520,H,210,G,,8,42,2011
249,H,0,S,A,3,45,2011
0,D,0,D,C,2,47,2011
217,H,23,H,,3,48,2011
0,D,0,D,B,1,51,2011
0,D,0,D,A,1,53,2011
0,D,0,D,A,2,55,2011
0,D,0,D,B,2,4,2010
0,D,0,D,C,1,5,2010
32719,H,807,G,,41,6,2010
0,D,0,D,A,2,8,2010
0,D,0,D,B,1,10,2010
0,D,0,D,B,1,12,2010
0,D,0,D,A,1,13,2010
0,D,0,D,A,1,17,2010
0,D,0,D,A,1,18,2010
0,D,0,D,A,2,19,2010
0,D,0,D,A,1,22,2010
0,D,0,D,C,1,23,2010
0,D,0,D,A,1,24,2010
0,D,0,D,A,2,25,2010
0,D,0,D,A,2,26,2010
0,D,0,D,C,2,27,2010
0,D,0,D,B,1,28,2010
0,D,0,D,C,2,29,2010
1881,H,0,S,B,13,34,2010
9217,H,268,H,,34,36,2010
20201,H,787,H,,10,37,2010
0,D,0,D,A,1,39,2010
0,D,0,D,B,1,41,2010
4347,H,245,H,,8,42,2010
0,D,0,D,A,1,44,2010
0,D,0,D,A,2,45,2010
4144,H,227,H,,4,47,2010
0,D,0,D,A,3,48,2010
0,D,0,D,A,1,51,2010
0,D,0,D,A,1,53,2010
0,D,0,D,A,2,55,2010
0,D,0,D,A,1,1,2009
0,D,0,D,B,2,4,2009
0,D,0,D,C,1,5,2009
